Site_ID;sample_ID;function;shape;raw_material;ware;ceramic_fabric;Code_orig;notes;N_total;Weight;condition_orig;N_selected;
15106;3927601;Architecture;;Clay;;;3a-d;All augite pale/white/grey;91;0;;0;
15106;3927701;Architecture;;Clay;;;3a-d;All augite pale/white;132;0;;0;
15106;3927801;Architecture;;Clay;;;3a-d;"Many pale/white augite; 1x yellow";117;0;;0;
15106;3927901;Architecture;;Clay;;;3a-d;"Mainly white/pale/orange augite; 1x yellow";115;0;;0;
15106;3928001;Architecture;;Clay;;;3a-d;All augite white/pale/orange;113;0;;0;
15106;3928101;Architecture;;Clay;;;3a-d;Some yellowish, mainly augite white/pale;118;0;;0;
15106;3928201;Architecture;;Clay;;;3a-d;"1x yellow; rest white/pale augite";167;0;;0;
15106;3928301;Architecture;;Clay;;;3a-d;Only white/pale/orange augite;94;0;;0;
15106;3928401;Architecture;;Clay;;;3a-d;"1x yellow; mostly white/pale augite";90;0;;0;
15106;3928501;Architecture;;Clay;;;3a-d;Mainly augite pale/white/orange;129;0;;0;
15106;3928601;Architecture;;Clay;;;3a-d;All white/pale/brown with augite;114;0;;0;
15106;3928701;Architecture;;Clay;;;3a-d;Mainly augite white/pale/orange, some harder grey coating;132;0;;0;
15106;3928801;Architecture;;Clay;;;3a-d;Some with black coating, mostly augite pale/white;120;0;;0;
15106;3928901;Architecture;;Clay;;;3a-d;Pink with lava, mainly white/pale/orange augite;156;0;;0;
15106;3929001;Architecture;;Clay;;;3a-d;Only augite pale/white/orange;76;0;;0;
15106;3929101;Architecture;;Clay;;;3a-d;Mostly pink/white/pale augite, some more hard with fewer inclusions;174;0;;0;
15106;3929201;Architecture;;Clay;;;3a-d;All pink/white/pale augite;147;0;;0;
15106;3929301;Architecture;;Clay;;;3a-d;All pink/white/pale augite tile;244;0;;0;
15106;3929401;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some hard with fewer inclusions, incidental lava";374;0;;0;
15106;3929501;Architecture;;Clay;;;3a-d;"Augite pink/pale/white; some depurated with lava";292;0;;0;
15106;3929601;Architecture;;Clay;;;3a-d;"2x yellow augite; augite pale/white/pink, some harder with lava";199;0;;0;
15106;3929701;Architecture;;Clay;;;3a-d;"Mainly pink/white/pale augite; some lava + depurated";283;0;;0;
15106;3929801;Architecture;;Clay;;;3a-d;2x yellow, augite pale/white/pink. Some hard with black coating. 1x deco? (sel.);191;0;;1;
15106;3929901;Architecture;;Clay;;;3a-d;"Lava; mainly white/pale/pink augite";343;0;;0;
15106;3930001;Architecture;;Clay;;;3a-d;Mostly augite pale/pink/white, some lava;581;0;;0;
15106;3930101;Architecture;;Clay;;;3a-d;"Depurated; mainly augite pale/white/pink";378;0;;0;
15106;3930201;Architecture;;Clay;;;3a-d;Mainly augite pale/white/pink, some depurated and lava fragments;167;0;;0;
15106;3930301;Architecture;;Clay;;;3a-d;All augite white/pale/pink;210;0;;0;
15106;3930401;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some lava";190;0;;0;
15106;3930501;Architecture;;Clay;;;3a-d;Mostly augite pale/white/pink, some yellow augite;381;0;;0;
15106;3930601;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some harder with black coating, some depurated lava";421;0;;0;
15106;3930701;Architecture;;Clay;;;3a-d;Most augite white/pink/pale, some depurated white;263;0;;0;
15106;3930801;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated with few inclusions";101;0;;0;
15106;3930901;Architecture;;Clay;;;3a-d;"Mainly augite white/pale/pink; some depurated (+ lava); incidental yellow tile";274;0;;0;
15106;3931001;Architecture;;Clay;;;3a-d;Some with black coating, pink/white/pale augite;359;0;;0;
15106;3931101;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some black coating, some depurated";559;0;;0;
15106;3931201;Architecture;;Clay;;;3a-d;Augite pale/white/pink;276;0;;0;
15106;3931301;Architecture;;Clay;;;3a-d;"Yellow augite (some); pale/white/pink augite, depurated with less augite";273;0;;0;
15106;3931401;Architecture;;Clay;;;3a-d;All augite pink/white/pale;76;0;;0;
15106;3931501;Architecture;;Clay;;;3a-d;"Augite pale/white/pink augite; many depurated examples";128;0;;0;
15106;3931601;Architecture;;Clay;;;3a-d;"Augite pale/pink/white; some hard depurated, one with red coating";272;0;;0;
15106;3931701;Architecture;;Clay;;;3a-d;"Many augite pale/white/pink; some depurated; hard with few inclusions";412;0;;0;
15106;3931801;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated, some harder";238;0;;0;
15106;3931901;Architecture;;Clay;;;3a-d;"Mainly pale/white/pink augite; some depurated + hard";273;0;;0;
15106;3932001;Architecture;;Clay;;;3a-d;All augite pale/white/pink;48;0;;0;
15106;3932101;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated";108;0;;0;
15106;3932201;Architecture;;Clay;;;3a-d;"Some depurated; augite pale/white/pink";204;0;;0;
15106;3932301;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated";264;0;;0;
15106;3932401;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated";167;0;;0;
15106;3932501;Architecture;;Clay;;;3a-d;"Some depurated; mainly white/pale/pink augite";142;0;;0;
15106;3932601;Architecture;;Clay;;;3a-d;"1x yellow augite; other augite pale/white/pink";61;0;;0;
15106;3932701;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated with few inclusions";63;0;;0;
15106;3932801;Architecture;;Clay;;;3a-d;Mainly augite pink/white/pale, some depurated;96;0;;0;
15106;3932901;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated";99;0;;0;
15106;3933001;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated";62;0;;0;
15106;3933101;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated";52;0;;0;
15106;3933201;Architecture;;Clay;;;3a-d;All augite pink/pale/white;29;0;;0;
15106;3933301;Architecture;;Clay;;;3a-d;"Augite pink/pale/white; 1x hard few inclusions";14;0;;0;
15106;3933401;Architecture;;Clay;;;3a-d;Augite pale/white/pink;13;0;;0;
15106;3933501;Architecture;;Clay;;;3a-d;Augite pale;6;0;;0;
15106;3933601;Architecture;;Clay;;;3a-d;"Mainly augite white/pale/pink; some depurated; one harder, one lava";34;0;;0;
15106;3933701;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some harder few inclusions";56;0;;0;
15106;3933801;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; depurated";74;0;;0;
15106;3933901;Architecture;;Clay;;;3a-d;All augite pink/white/pale;63;0;;0;
15106;3934001;Architecture;;Clay;;;3a-d;Augite pale/pink/white;64;0;;0;
15106;3934101;Architecture;;Clay;;;3a-d;"Some depurated; mainly augite pale/white/pink";77;0;;0;
15106;3934201;Architecture;;Clay;;;3a-d;All augite pale/white/pink;27;0;;0;
15106;3934301;Architecture;;Clay;;;3a-d;All augite pale/white/pink;69;0;;0;
15106;3934401;Architecture;;Clay;;;3a-d;"Mainly pale/white/pink with augite; some depurated, some hard few inclusions";243;0;;0;
15106;3934501;Architecture;;Clay;;;3a-d;All augite pale/white/pink;26;0;;0;
15106;3934601;Architecture;;Clay;;;3a-d;"Some depurated, some hard with few inclusions; largest part pink/white/pale augite";250;0;;0;
15106;3934701;Architecture;;Clay;;;3a-d;"Some depurated; some hard; mainly augite pale/white/pink, some grey augite";339;0;;0;
15106;3934801;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated; hard wth few inclusions";372;0;;0;
15106;3934901;Architecture;;Clay;;;3a-d;"Some depurated; mainly augite pale/white/pink";293;0;;0;
15106;3935001;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated; some hard with few inclusions";213;0;;0;
15106;3935101;Architecture;;Clay;;;3a-d;"Depurated (also some with lava); augite pale/pink/white";160;0;;0;
15106;3935201;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated";146;0;;0;
15106;3935301;Architecture;;Clay;;;3a-d;All augite pale/pink/white;58;0;;0;
15106;3935401;Architecture;;Clay;;;3a-d;"Mainly augite pink/pale/white; some depurated; some hard with few inclusions";179;0;;0;
15106;3935501;Architecture;;Clay;;;3a-d;Mainly augite pale/white/pink, some depurated;60;0;;0;
15106;3935601;Architecture;;Clay;;;3a-d;"Some pale  -hard with few inclusions; many augite pale/white/pink";246;0;;0;
15106;3935701;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated; some harder. One with red paint";287;0;;0;
15106;3935801;Architecture;;Clay;;;3a-d;"Some depurated; some harder, few inclusions; mainly pink/white/pale with augite";284;0;;0;
15106;3935901;Architecture;;Clay;;;3a-d;"Mostly augite pale/white/pink; some depurated; some harder with inclusions; one with red paint";264;0;;0;
15106;3936001;Architecture;;Clay;;;3a-d;"Mainly augite pale/pink/white; some depurated; some hard with few inclusions";296;0;;0;
15106;3936101;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated; some more hard with fewer inclusions";130;0;;0;
15106;3936201;Architecture;;Clay;;;3a-d;"Mainly augite pink/pale/white; some depurated; some hard with few inclusions";130;0;;0;
15106;3936301;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated";111;0;;0;
15106;3936401;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated; some harder with few inclusions";227;0;;0;
15106;3936501;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated; some harder with few inclusions, examples with white coating";252;0;;0;
15106;3936601;Architecture;;Clay;;;3a-d;"Incidental yellow & grey (burnt?) tile; mainly augite white/pale/pink; some depurated; some hard with few inclusions";421;0;;0;
15106;3936701;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated; some hard with few inclusions";386;0;;0;
15106;3936801;Architecture;;Clay;;;3a-d;"Augite pale/pink/white; some depurated; some hard with few inclusions";367;0;;0;
15106;3936901;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated; some hard with few inclusions";237;0;;0;
15106;3937001;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated; some harder with few inclusions";224;0;;0;
15106;3937101;Architecture;;Clay;;;3a-d;"Some depurated, some harder with few inclusions; mainly pale/pink/white augite";179;0;;0;
15106;3937201;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated; some hard";128;0;;0;
15106;3937301;Architecture;;Clay;;;3a-d;"Some depurated; mainly augite pale/pink/white; some harder with few inclusions";300;0;;0;
15106;3937401;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated; some hard with few inclusions";365;0;;0;
15106;3937501;Architecture;;Clay;;;3a-d;"Mainly augite pale/pink/white; some depurated; some hard with few inclusions";408;0;;0;
15106;3937601;Architecture;;Clay;;;3a-d;"Mainly pale/white/pink augite; some depurated; some harder with few inclusions";572;0;;0;
15106;3937701;Architecture;;Clay;;;3a-d;"Mainly augite pale/pink augite; some depurated; some harder with few inclusions";507;0;;0;
15106;3937801;Architecture;;Clay;;;3a-d;"Augite pink/pale/white; some depurated; some hard, few inclusions";365;0;;0;
15106;3937901;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated; some hard with few inclusions";259;0;;0;
15106;3938001;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated; some hard with few inclusions";101;0;;0;
15106;3938101;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated; some hard with few inclusions";139;0;;0;
15106;3938201;Architecture;;Clay;;;3a-d;"Some depurated; some harder with fewer inclusions; mainly augite white/pale/pink";174;0;;0;
15106;3938301;Architecture;;Clay;;;3a-d;"1x yellow augite; some depurated; some hard with few inclusions; mainly augite white/pink/pale";173;0;;0;
15106;3938401;Architecture;;Clay;;;3a-d;"Some depurated; some hard with few inclusions; mainly augite pale/pink/white";167;0;;0;
15106;3938501;Architecture;;Clay;;;3a-d;"Mainly augite pale/white/pink; some depurated; some hard with few inclusions";143;0;;0;
15106;3938601;Architecture;;Clay;;;3a-d;"Augite pale/white/pink; some depurated; some hard with few inclusions";65;0;;0;
15106;3938701;Architecture;;Clay;;;3a-d;Augite white;2;2;;0;
15106;3945901;Architecture;;Clay;;;3a-d;1 fragment selected;5;0;;1;
15106;3927501;Craft Production;Slag;Other;-;;7a;;1;0;;0;
15106;3928101;Craft Production;Slag;Other;-;;7a;;1;0;;0;
15106;3928501;Household Production;Loom weight;Clay;depurated ware;;4d4;Half (sel.);1;0;;1;
15106;3936801;Household Production;Loom weight;Clay;coarse ware;;4b4;;1;0;;0;
15106;3222702;ARS;;Clay;ARS/african cooking ware;;4g;2 bases, 1 rim;4;35;worn;0;
15106;3945901;ARS;;Clay;ARS/african cooking ware;;4g;3 rims, 1 carena;4;0;;4;
15106;3222705;ARS;;Clay;ARS/african cooking ware;;4g;1 rim (Hayes 196);2;10;worn;0;
15106;3934801;ARS;;Clay;ARS/african cooking ware;;4g;Rim fragment (sel.);1;0;;1;
15106;3934901;ARS;;Clay;ARS/african cooking ware;;4g;2x 197 carena;2;0;;0;
15106;3935701;ARS;;Clay;ARS/african cooking ware;;4g;1x 196 rim;1;0;;1;
15106;3937201;ARS;;Clay;ARS/african cooking ware;;4g;1x rim (196?);1;0;;1;
15106;3937701;ARS;;Clay;ARS/african cooking ware;;4g;1x rim (sel.);1;0;;1;
15106;3222701;Impasto;;Clay;plain impasto;;2a;1 dolium rim;1;80;worn;0;
15106;3222702;Impasto;;Clay;plain impasto;;2a;post Archaic?;1;15;some wear;0;
15106;3222706;Impasto;;Clay;plain impasto;;2a;1 lug (Archaic?), 1 post-Archaic?;2;30;very worn;0;
15106;3224601;Impasto;;Clay;plain impasto;;2a;post-Archaic?;1;10;some wear;0;
15106;3929401;Impasto;;Clay;plain impasto;;2a1;Wall fragment;1;0;;0;
15106;3933101;Impasto;;Clay;plain impasto;;2a1;;2;0;;0;
15106;3933301;Impasto;;Clay;plain impasto;;2a1;;1;0;;0;
15106;3222701;Indet;;Clay;;;6;-;12;55;very worn;0;
15106;3222703;Indet;;Clay;;;6;-;17;40;very worn;0;
15106;3224601;Indet;;Clay;;;6;tile/Amphora/coarse ware lumps;8;10;very worn;0;
15106;3222705;Indet;;Clay;;;6;-;8;40;very worn;0;
15106;3945901;Indet;;Clay;coarse ware;;4b;4 bases, 1 rim, 2 handles;7;0;;6;
15106;3222706;Indet;;Clay;coarse ware;;4b;-;3;25;worn;0;
15106;3222701;Indet;;Clay;coarse ware;;4b;2 rims;10;65;worn;0;
15106;3222702;Indet;;Clay;coarse ware;;4b;"5 rims; 1 x ARSW-like lid";12;120;worn;0;
15106;3222703;Indet;;Clay;coarse ware;;4b;medium and thin;13;70;worn;0;
15106;3222705;Indet;;Clay;coarse ware;;4b;2 rims, 1 base;19;150;worn;0;
15106;3224601;Indet;;Clay;coarse ware;;4b;"3 rims; partly post-Archaic!!!";14;90;worn;0;
15106;3930901;Kitchen Ware;;Clay;pompeian red ware;;4b5;1x base (sel.);1;0;;1;
15106;3928001;Kitchen Ware;;Clay;plain impasto;red augite;2a2;Rim fragment (sel.);1;0;;1;
15106;3928101;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3928401;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3929501;Kitchen Ware;;Clay;plain impasto;red augite;2a2;Wall fragment;1;0;;0;
15106;3929701;Kitchen Ware;;Clay;plain impasto;red augite;2a2;Wall fragment;1;0;;0;
15106;3930701;Kitchen Ware;;Clay;plain impasto;red augite;2a2;Body;1;0;;0;
15106;3930901;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3931001;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3931101;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3931201;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3931301;Kitchen Ware;;Clay;plain impasto;red augite;2a2;1x flat base;2;0;;0;
15106;3931601;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3931701;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3932301;Kitchen Ware;;Clay;plain impasto;red augite;2a2;Rim fragment (sel.);1;0;;1;
15106;3932701;Kitchen Ware;;Clay;plain impasto;red augite;2a2;1x rim (sel.), 1x base;2;0;;1;
15106;3932901;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;2;0;;0;
15106;3933001;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;2;0;;0;
15106;3933101;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3934801;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3934901;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3935001;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3935501;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3936501;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3936701;Kitchen Ware;;Clay;plain impasto;red augite;2a2;Unknown shape (diagnostic);1;0;;1;
15106;3936801;Kitchen Ware;;Clay;plain impasto;red augite;2a2;1x rim (sel.);1;0;;1;
15106;3937401;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3937501;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3937801;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3937901;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3938101;Kitchen Ware;;Clay;plain impasto;red augite;2a2;;1;0;;0;
15106;3936001;Kitchen Ware;Mortar;Clay;depurated ware;;4d3;Mortarium rim (sel.);1;0;;1;
15106;3926701;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;0;;0;
15106;3926801;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;0;;0;
15106;3926901;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragment;1;0;;0;
15106;3927001;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim, 1x handle;3;0;;2;
15106;3927101;Kitchen Ware;;Clay;coarse ware;;4b2;;1;0;;0;
15106;3927201;Kitchen Ware;;Clay;coarse ware;;4b2;;1;0;;0;
15106;3927301;Kitchen Ware;;Clay;coarse ware;;4b2;1x base, 1x rim (sel.);6;0;;1;
15106;3927401;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);6;0;;1;
15106;3927701;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);7;0;;1;
15106;3927801;Kitchen Ware;;Clay;coarse ware;;4b2;;3;0;;0;
15106;3927901;Kitchen Ware;;Clay;coarse ware;;4b2;2x base, 1x handle (sel.);12;0;;1;
15106;3928001;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;10;0;;0;
15106;3928101;Kitchen Ware;;Clay;coarse ware;;4b2;;4;0;;0;
15106;3928201;Kitchen Ware;;Clay;coarse ware;;4b2;;5;0;;0;
15106;3928301;Kitchen Ware;;Clay;coarse ware;;4b2;;5;0;;0;
15106;3928501;Kitchen Ware;;Clay;coarse ware;;4b2;3x base (1 stamp) - selected;10;0;;3;
15106;3928601;Kitchen Ware;;Clay;coarse ware;;4b2;;5;0;;0;
15106;3928701;Kitchen Ware;;Clay;coarse ware;;4b2;;6;0;;0;
15106;3928801;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim, 1x handle (sel.);8;0;;2;
15106;3928901;Kitchen Ware;;Clay;coarse ware;;4b2;;2;0;;0;
15106;3929001;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);2;0;;1;
15106;3929101;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.), 1x base;8;0;;1;
15106;3929201;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);9;0;;1;
15106;3929301;Kitchen Ware;;Clay;coarse ware;;4b2;;8;0;;0;
15106;3929401;Kitchen Ware;;Clay;coarse ware;;4b2;;1;0;;0;
15106;3929501;Kitchen Ware;;Clay;coarse ware;;4b2;;4;0;;0;
15106;3929601;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);5;0;;1;
15106;3929701;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim fragment (sel.);9;0;;1;
15106;3929801;Kitchen Ware;;Clay;coarse ware;;4b2;1x base (sel.);6;0;;1;
15106;3929901;Kitchen Ware;;Clay;coarse ware;;4b2;;4;0;;0;
15106;3930001;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim (sel.);4;0;;2;
15106;3930101;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim (sel.);7;0;;2;
15106;3930201;Kitchen Ware;;Clay;coarse ware;;4b2;;3;0;;0;
15106;3930301;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim (1x selected);5;0;;1;
15106;3930401;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);2;0;;1;
15106;3930501;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);6;0;;1;
15106;3930601;Kitchen Ware;;Clay;coarse ware;;4b2;;19;0;;0;
15106;3930701;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim (sel.), 1x handle (not sel.);13;0;;2;
15106;3930801;Kitchen Ware;;Clay;coarse ware;;4b2;;2;0;;0;
15106;3930901;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim, 1x knob (sel.);4;0;;3;
15106;3931001;Kitchen Ware;;Clay;coarse ware;;4b2;1x base, 1x handle (sel.), 1x rim (sel.);10;0;;2;
15106;3931101;Kitchen Ware;;Clay;coarse ware;;4b2;1x base, 4 rims (sel.);11;0;;4;
15106;3931201;Kitchen Ware;;Clay;coarse ware;;4b2;4x rim (sel.);16;0;;4;
15106;3931301;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim;9;0;;2;
15106;3931401;Kitchen Ware;;Clay;coarse ware;;4b2;;1;0;;0;
15106;3931501;Kitchen Ware;;Clay;coarse ware;;4b2;Wall fragments;2;0;;0;
15106;3931601;Kitchen Ware;;Clay;coarse ware;;4b2;;3;0;;0;
15106;3931701;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim fragment (sel.);17;0;;1;
15106;3931801;Kitchen Ware;;Clay;coarse ware;;4b2;4x rim (sel.);17;0;;4;
15106;3931901;Kitchen Ware;;Clay;coarse ware;;4b2;;4;0;;0;
15106;3932001;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);2;0;;1;
15106;3932101;Kitchen Ware;;Clay;coarse ware;;4b2;1x base (not sel.);1;0;;0;
15106;3932201;Kitchen Ware;;Clay;coarse ware;;4b2;3x rim (sel.);8;0;;3;
15106;3932301;Kitchen Ware;;Clay;coarse ware;;4b2;"1x base; 3x rim (sel.)";23;0;;3;
15106;3932401;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);6;0;;1;
15106;3932501;Kitchen Ware;;Clay;coarse ware;;4b2;Base (not selected);1;0;;0;
15106;3932601;Kitchen Ware;;Clay;coarse ware;;4b2;;4;0;;0;
15106;3932701;Kitchen Ware;;Clay;coarse ware;;4b2;;4;0;;0;
15106;3932801;Kitchen Ware;;Clay;coarse ware;;4b2;2x base, 2x rim (sel.);5;0;;2;
15106;3932901;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim (sel.);10;0;;2;
15106;3933001;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (small);4;0;;0;
15106;3933101;Kitchen Ware;;Clay;coarse ware;;4b2;;1;0;;0;
15106;3933301;Kitchen Ware;;Clay;coarse ware;;4b2;;1;0;;0;
15106;3933401;Kitchen Ware;;Clay;coarse ware;;4b2;;2;0;;0;
15106;3933601;Kitchen Ware;;Clay;coarse ware;;4b2;Base fr.;1;0;;0;
15106;3933701;Kitchen Ware;;Clay;coarse ware;;4b2;;3;0;;0;
15106;3933801;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);4;0;;1;
15106;3933901;Kitchen Ware;;Clay;coarse ware;;4b2;;2;0;;0;
15106;3934001;Kitchen Ware;;Clay;coarse ware;;4b2;1x base;6;0;;0;
15106;3934101;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);2;0;;1;
15106;3934201;Kitchen Ware;;Clay;coarse ware;;4b2;1x base fragment;2;0;;0;
15106;3934301;Kitchen Ware;;Clay;coarse ware;;4b2;Base;1;0;;0;
15106;3934401;Kitchen Ware;;Clay;coarse ware;;4b2;1x base;12;0;;0;
15106;3934501;Kitchen Ware;;Clay;coarse ware;;4b2;1x base;3;0;;0;
15106;3934601;Kitchen Ware;;Clay;coarse ware;;4b2;1x ring base;17;0;;0;
15106;3934701;Kitchen Ware;;Clay;coarse ware;;4b2;1x base, 1x handle (sel.), 1x knob (sel.), 2x rim (not sel.);21;0;;2;
15106;3934801;Kitchen Ware;;Clay;coarse ware;;4b2;1x base, 1x handle (sel.);19;0;;1;
15106;3934901;Kitchen Ware;;Clay;coarse ware;;4b2;2x base, 1x rim (sel.), 1x handle (sel.);22;0;;2;
15106;3935001;Kitchen Ware;;Clay;coarse ware;;4b2;2x base, 1x knob (worn), 2x rim (sel.);31;0;;2;
15106;3935101;Kitchen Ware;;Clay;coarse ware;;4b2;1 rim, 2x base (not sel.);9;0;;0;
15106;3935201;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);3;0;;1;
15106;3935301;Kitchen Ware;;Clay;coarse ware;;4b2;;2;0;;0;
15106;3935401;Kitchen Ware;;Clay;coarse ware;;4b2;1x undiagnostic fragment of a lid;13;0;;0;
15106;3935501;Kitchen Ware;;Clay;coarse ware;;4b2;;1;0;;0;
15106;3935601;Kitchen Ware;;Clay;coarse ware;;4b2;2x coperchio/flange (sel.), 1x deco (sel.), 2x rim (1x broken off  -other sel.);12;0;;4;
15106;3935701;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim (sel.), 1x base;12;0;;2;
15106;3935801;Kitchen Ware;;Clay;coarse ware;;4b2;1x large base, 2 rims (sel.), 2x knobs (sel.);20;0;;4;
15106;3935901;Kitchen Ware;;Clay;coarse ware;;4b2;1x knob (sel.), 2x rim (sel.), 1x base;17;0;;3;
15106;3936001;Kitchen Ware;;Clay;coarse ware;;4b2;2x base;11;0;;0;
15106;3936101;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim (sel.);8;0;;1;
15106;3936201;Kitchen Ware;;Clay;coarse ware;;4b2;;6;0;;0;
15106;3936301;Kitchen Ware;;Clay;coarse ware;;4b2;;7;0;;0;
15106;3936401;Kitchen Ware;;Clay;coarse ware;;4b2;1x base, 1x rim (sel.);10;0;;1;
15106;3936501;Kitchen Ware;;Clay;coarse ware;;4b2;1x complete base;14;0;;1;
15106;3936601;Kitchen Ware;;Clay;coarse ware;;4b2;2 bases, 1 rim (sel.), 1 incomplete knob;13;0;;1;
15106;3936701;Kitchen Ware;;Clay;coarse ware;;4b2;1x rim/part of handle? (not sel.);21;0;;0;
15106;3936801;Kitchen Ware;;Clay;coarse ware;;4b2;1x base (sel.), 1x part of knob (not sel.);21;0;;1;
15106;3936901;Kitchen Ware;;Clay;coarse ware;;4b2;1x base, 1x rim (sel.);12;0;;1;
15106;3937001;Kitchen Ware;;Clay;coarse ware;;4b2;Cup with handle (sel.);11;0;;1;
15106;3937101;Kitchen Ware;;Clay;coarse ware;;4b2;;8;0;;0;
15106;3937201;Kitchen Ware;;Clay;coarse ware;;4b2;;4;0;;0;
15106;3937301;Kitchen Ware;;Clay;coarse ware;;4b2;1x base, 3x rim (sel.);11;0;;3;
15106;3937401;Kitchen Ware;;Clay;coarse ware;;4b2;2x rim (sel.);9;0;;2;
