Source_ID;source_site_ID;unit_ID;sample_ID;Ware;Sherd number;Fragment type;Shape;Type;Decoration;Diameter_cm;Drawn and described;Fabric;Extra;Ware (code);Number;Notes
MC13;MC13_site_34;101714;10171402;coarse ware;101714/02/03;Rim fragment;Amphora;Van der Werff 3;;14;FALSE;;;;1;
MC13;MC13_site_34;101700;10170002;coarse ware;101700/02/07;Rim fragment;Pan;Olcese Tegame type 2;;;FALSE;;;;1;
MC13;MC13_site_34;101693;10169301;coarse ware;101693/01/01;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101693;10169301;coarse ware;101693/01/03;Rim fragment;Jar;Olcese Olla type 3a;;20;FALSE;;;;1;
MC13;MC13_site_34;101693;10169302;coarse ware;101693/02/03;Rim fragment;Jar;Olcese Olla type 3a;;24;FALSE;;;;1;
MC13;MC13_site_34;101696;10169601;coarse ware;101696/01/02;Rim fragment;Jar;Olcese Olla type 3a;;18;FALSE;;;;1;
MC13;MC13_site_34;101696;10169602;coarse ware;101696/02/04;Rim fragment;Jar;Olcese Olla type 3a;;17;FALSE;;;;1;
MC13;MC13_site_34;101697;10169702;coarse ware;101697/02/03;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101697;10169702;coarse ware;101697/02/04;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101698;10169801;coarse ware;101698/01/03;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101698;10169801;coarse ware;101698/01/04;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101699;10169901;coarse ware;101699/01/01;Rim fragment;Jar;Olcese Olla type 3a;;19;FALSE;;;;1;
MC13;MC13_site_34;101699;10169901;coarse ware;101699/01/02;Rim fragment;Jar;Olcese Olla type 3a;;16;FALSE;;;;1;
MC13;MC13_site_34;101700;10170002;coarse ware;101700/02/01;Rim fragment;Jar;Olcese Olla type 3a;;18;FALSE;;;;1;
MC13;MC13_site_34;101700;10170002;coarse ware;101700/02/03;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101700;10170002;coarse ware;101700/02/05;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101700;10170002;coarse ware;101700/02/12;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101701;10170101;coarse ware;101701/01/04;Rim fragment;Jar;Olcese Olla type 3a;;17;FALSE;;;;1;
MC13;MC13_site_34;101701;10170101;coarse ware;101701/01/07;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101701;10170101;coarse ware;101701/01/08;Rim fragment;Jar;Olcese Olla type 3a;;19;FALSE;;;;1;
MC13;MC13_site_34;101702;10170202;coarse ware;101702/02/03;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101702;10170202;coarse ware;101702/02/05;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/09;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/10;Rim fragment;Jar;Olcese Olla type 3a;;24;FALSE;;;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/12;Rim fragment;Jar;Olcese Olla type 3a;;14;FALSE;;;;1;
MC13;MC13_site_34;101703;10170301;coarse ware;101703/01/02;Rim fragment;Jar;Olcese Olla type 3a;;17;FALSE;;;;1;
MC13;MC13_site_34;101703;10170302;coarse ware;101703/02/01;Rim fragment;Jar;Olcese Olla type 3a;;20;FALSE;;;;1;
MC13;MC13_site_34;101703;10170302;coarse ware;101703/02/05;Rim fragment;Jar;Olcese Olla type 3a;;16;FALSE;;;;1;
MC13;MC13_site_34;101703;10170303;coarse ware;101703/03/04;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101704;10170401;coarse ware;101704/01/07;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/01;Rim fragment;Jar;Olcese Olla type 3a;;18;FALSE;;;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/07;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/09;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101707;10170701;coarse ware;101707/01/03;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/01;Rim fragment;Jar;Olcese Olla type 3a;;20;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/03;Rim fragment;Jar;Olcese Olla type 3a;;20;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/05;Rim fragment;Jar;Olcese Olla type 3a;;18;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/06;Rim fragment;Jar;Olcese Olla type 3a;;22;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/12;Rim fragment;Jar;Olcese Olla type 3a;;14;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/13;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/15;Rim fragment;Jar;Olcese Olla type 3a;;20;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/16;Rim fragment;Jar;Olcese Olla type 3a;;18;FALSE;;;;1;
MC13;MC13_site_34;101708;10170802;coarse ware;101708/02/02;Rim fragment;Jar;Olcese Olla type 3a;;20;FALSE;;;;1;
MC13;MC13_site_34;101708;10170802;coarse ware;101708/02/03;Rim fragment;Jar;Olcese Olla type 3a;;20;FALSE;;;;1;
MC13;MC13_site_34;101708;10170803;coarse ware;101708/03/01;Rim fragment;Jar;Olcese Olla type 3a;;24;FALSE;;;;1;
MC13;MC13_site_34;101708;10170803;coarse ware;101708/03/02;Rim fragment;Jar;Olcese Olla type 3a;;17;FALSE;;;;1;
MC13;MC13_site_34;101712;10171201;coarse ware;101712/01/02;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101713;10171301;coarse ware;101713/01/02;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101713;10171302;coarse ware;101713/02/02;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101713;10171302;coarse ware;101713/02/03;Rim fragment;Jar;Olcese Olla type 3a;;23;FALSE;;;;1;
MC13;MC13_site_34;101713;10171302;coarse ware;101713/02/04;Rim fragment;Jar;Olcese Olla type 3a;;14;FALSE;;;;1;
MC13;MC13_site_34;101713;10171302;coarse ware;101713/02/06;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101714;10171402;coarse ware;101714/02/02;Rim fragment;Jar;Olcese Olla type 3a;;26;FALSE;;;;1;
MC13;MC13_site_34;101716;10171602;coarse ware;101716/02/01;Rim fragment;Jar;Olcese Olla type 3a;;19;FALSE;;;;1;
MC13;MC13_site_34;101718;10171802;coarse ware;101718/02/02;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC13;MC13_site_34;101696;10169601;coarse ware;101696/01/03;Rim fragment;Jar;Olcese Olla type 2;;17;FALSE;;;;1;
MC13;MC13_site_34;101696;10169601;coarse ware;101696/01/05;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC13;MC13_site_34;101696;10169602;coarse ware;101696/02/03;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC13;MC13_site_34;101697;10169702;coarse ware;101697/02/06;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC13;MC13_site_34;101701;10170101;coarse ware;101701/01/09;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC13;MC13_site_34;101701;10170102;coarse ware;101701/02/03;Rim fragment;Jar;Olcese Olla type 2;;22;FALSE;;;;1;
MC13;MC13_site_34;101702;10170202;coarse ware;101702/02/01;Rim fragment;Jar;Olcese Olla type 2;;19;FALSE;;;;1;
MC13;MC13_site_34;101702;10170202;coarse ware;101702/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_34;101703;10170302;coarse ware;101703/02/06;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_34;101703;10170303;coarse ware;101703/03/02;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC13;MC13_site_34;101703;10170303;coarse ware;101703/03/06;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_34;101703;10170303;coarse ware;101703/03/10;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/11;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_34;101706;10170602;coarse ware;101706/02/03;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/11;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_34;101709;10170902;coarse ware;101709/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_34;101718;10171802;coarse ware;101718/02/04;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC13;MC13_site_34;101722;10172201;coarse ware;101722/01/02;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC13;MC13_site_34;101697;10169702;coarse ware;101697/02/05;Rim fragment;Lid;Olcese Coperchio type 1;;14;FALSE;;;;1;
MC13;MC13_site_34;101697;10169702;coarse ware;101697/02/07;Rim fragment;Lid;Olcese Coperchio type 1;;;FALSE;;;;1;
MC13;MC13_site_34;101698;10169801;coarse ware;101698/01/05;Rim fragment;Lid;Olcese Coperchio type 1;;;FALSE;;;;1;
MC13;MC13_site_34;101702;10170202;coarse ware;101702/02/08;Rim fragment;Lid;Olcese Coperchio type 1;;17;FALSE;;;;1;
MC13;MC13_site_34;101705;10170502;coarse ware;101705/02/02;Rim fragment;Lid;Olcese Coperchio type 1;;30;FALSE;;;;1;
MC13;MC13_site_34;101705;10170501;coarse ware;101705/01/01;Flange fragment;Baking cover;Olcese Clibane type 3;;28;FALSE;;;;1;
MC13;MC13_site_34;101706;10170602;coarse ware;101706/02/04;Rim fragment;Amphora;Leptiminus 1;;18;FALSE;;;;1;
MC13;MC13_site_34;101717;10171702;coarse ware;101717/02/01;Rim fragment;Amphora;Graeco-Italic;;19;FALSE;;;;1;
MC13;MC13_site_34;101718;10171802;coarse ware;101718/02/01;Rim fragment;Amphora;Graeco-Italic;;18;FALSE;;;;1;
MC13;MC13_site_34;101696;10169602;coarse ware;101696/02/02;Handle fragment;Amphora;Dressel 2-4;;;FALSE;;;;1;
MC13;MC13_site_34;101708;10170803;coarse ware;101708/03/03;Rim fragment;Amphora;Dressel 1B;;16;FALSE;black sand;;;1;
MC13;MC13_site_34;101691;10169101;coarse ware;101691/01/01;Rim fragment;Amphora;Dressel 1A;;16;FALSE;;;;1;
MC13;MC13_site_34;101697;10169702;coarse ware;101697/02/02;Rim fragment;Amphora;Dressel 1A;;14;FALSE;;;;1;
MC13;MC13_site_34;101702;10170202;coarse ware;101702/02/06;Rim fragment;Amphora;Dressel 1A;;;FALSE;;;;1;
MC13;MC13_site_34;101702;10170202;coarse ware;101702/02/07;Rim fragment;Amphora;Dressel 1A;;;FALSE;;;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/02;Rim fragment;Amphora;Dressel 1A;;16;FALSE;;;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/04;Rim fragment;Amphora;Dressel 1A;;;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/07;Rim fragment;Amphora;Dressel 1A;;18;FALSE;;;;1;
MC13;MC13_site_34;101711;10171102;coarse ware;101711/02/01;Rim fragment;Amphora;Dressel 1A;;16;FALSE;;;;1;
MC13;MC13_site_34;101713;10171302;coarse ware;101713/02/01;Rim fragment;Amphora;Dressel 1A;;16;FALSE;;;;1;
MC13;MC13_site_34;101718;10171802;coarse ware;101718/02/03;Rim fragment;Amphora;Dressel 1A;;17;FALSE;;;;1;
MC13;MC13_site_34;101706;10170602;coarse ware;101706/02/05;Rim fragment;Amphora;Dressel 1;;;FALSE;;;;1;
MC13;MC13_site_34;101690;10169001;coarse ware;101690/01/01;Complete profile;Loom weight;;;4,3;FALSE;;Circular loomweight;;1;
MC13;MC13_site_34;101692;10169201;coarse ware;101692/01/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101692;10169202;coarse ware;101692/02/01;Rim fragment;Pan;;;21;TRUE;;;;1;
MC13;MC13_site_34;101692;10169202;coarse ware;101692/02/02;Rim and handle fragment;Jug;;;;FALSE;;;;1;
MC13;MC13_site_34;101693;10169301;coarse ware;101693/01/04;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101693;10169301;coarse ware;101693/01/05;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101693;10169302;coarse ware;101693/02/02;Rim fragment;Lid;;;18;FALSE;;As MC'12 101111/04/30;;1;
MC13;MC13_site_34;101693;10169302;coarse ware;101693/02/01;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_34;101696;10169601;coarse ware;101696/01/07;Complete profile;Loom weight;;;;TRUE;;;;1;
MC13;MC13_site_34;101696;10169601;coarse ware;101696/01/04;Rim fragment;Lid;;;22;FALSE;;As MC'12 100048/03/07;;1;
MC13;MC13_site_34;101696;10169601;coarse ware;101696/01/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101696;10169601;coarse ware;101696/01/06;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101696;10169602;coarse ware;101696/02/06;Rim fragment;Lid;;;20;FALSE;;;;1;
MC13;MC13_site_34;101696;10169602;coarse ware;101696/02/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101697;10169701;coarse ware;101697/01/03;Complete profile;Loom weight;;;;FALSE;;Piramidical shape;;1;
MC13;MC13_site_34;101697;10169701;coarse ware;101697/01/02;Rim fragment;Lid;;;30;FALSE;;As MC'12 102188/01/09;;1;
MC13;MC13_site_34;101697;10169701;coarse ware;101697/01/04;Rim fragment;Jar;;;;FALSE;;;;1;
MC13;MC13_site_34;101697;10169702;coarse ware;101697/02/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101698;10169801;coarse ware;101698/01/01;Complete profile;Loom weight;;;;FALSE;;pyramid shaped;;1;
MC13;MC13_site_34;101698;10169801;coarse ware;101698/01/02;Complete profile;Loom weight;;;;FALSE;;pyramid shaped;;1;
MC13;MC13_site_34;101698;10169802;coarse ware;101698/02/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101699;10169902;coarse ware;101699/02/01;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_34;101699;10169902;coarse ware;101699/02/02;Rim fragment;Jar;;;20;FALSE;;;;1;
MC13;MC13_site_34;101699;10169902;coarse ware;101699/02/03;Body fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101700;10170001;coarse ware;101700/01/01;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_34;101700;10170002;coarse ware;101700/02/11;Rim fragment;Pan;;;13;TRUE;;;;1;
MC13;MC13_site_34;101700;10170002;coarse ware;101700/02/04;Body fragment;Loom weight;;;;FALSE;;;;1;
MC13;MC13_site_34;101700;10170002;coarse ware;101700/02/06;Rim fragment;Lid;;;28;FALSE;;As MC'12 101124/01/01;;1;
MC13;MC13_site_34;101700;10170002;coarse ware;101700/02/10;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_34;101701;10170101;coarse ware;101701/01/03;Body fragment;Loom weight;;;;FALSE;;;;1;
MC13;MC13_site_34;101701;10170101;coarse ware;101701/01/06;Rim fragment;Jug;;;11;FALSE;;Same as MC'12 102169/03/01;;1;
MC13;MC13_site_34;101701;10170101;coarse ware;MC'13 101701/01/05;Rim fragment;Amphora;;;15;TRUE;;;;1;
MC13;MC13_site_34;101701;10170101;coarse ware;101701/01/01;Rim fragment;;;;15;FALSE;;;;1;
MC13;MC13_site_34;101701;10170102;coarse ware;101701/02/01A;Body fragment;Wasters;;;;FALSE;;"Tile waster; selected for BB";;1;
MC13;MC13_site_34;101701;10170102;coarse ware;101701/02/02;Rim fragment;Jar;;;12;TRUE;;;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/02;Rim fragment;Lid;;;20;FALSE;;As MC'12 102188/02/04;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/03;Rim fragment;Lid;;;20;FALSE;;As MC'12 101111/04/30;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/11;Rim fragment;Lid;;;;FALSE;;As MC'12 101105/01/03;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/07;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/04;Rim fragment;Jug;;;11;FALSE;;As MC'13 102348/01/02;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/06;Rim fragment;Jug;;;11;FALSE;;As MC'12 102169/03/01;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/01;Rim fragment;Basin;;;;FALSE;;;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/05;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/08;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101702;10170203;coarse ware;101702/03/13;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101703;10170301;coarse ware;101703/01/01;Rim fragment;Jug;;;13;TRUE;;;;1;
MC13;MC13_site_34;101703;10170302;coarse ware;101703/02/02;Rim fragment;Lid;;;24;TRUE;;;;1;
MC13;MC13_site_34;101703;10170302;coarse ware;101703/02/03;Rim fragment;Lid;;;20;FALSE;;;;1;
MC13;MC13_site_34;101703;10170302;coarse ware;101703/02/07;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101703;10170303;coarse ware;101703/03/05;Rim fragment;Lid;;;19;FALSE;;As MC'12 102173/01/09;;1;
MC13;MC13_site_34;101703;10170303;coarse ware;101703/03/07;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_34;101703;10170303;coarse ware;101703/03/08;Rim fragment;Lid;;;;FALSE;;;;1;
MC13;MC13_site_34;101703;10170303;coarse ware;101703/03/01;Rim fragment;Jar;;;15;FALSE;;;;1;
MC13;MC13_site_34;101703;10170303;coarse ware;101703/03/03;Rim fragment;;;;16;FALSE;;;;1;
MC13;MC13_site_34;101703;10170303;coarse ware;101703/03/09;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101704;10170401;coarse ware;101704/01/06;Rim fragment;Lid;;;15;FALSE;;As MC'12 102188/01/04;;1;
MC13;MC13_site_34;101704;10170401;coarse ware;101704/01/08;Rim fragment;Lid;;;;FALSE;;As MC'12 101143/01/01;;1;
MC13;MC13_site_34;101704;10170401;coarse ware;101704/01/10;Rim fragment;Lid;;;;FALSE;;As MC'12 101134/02/04;;1;
MC13;MC13_site_34;101704;10170401;coarse ware;101704/01/02;Rim fragment;Amphora;;;20;TRUE;;;;1;
MC13;MC13_site_34;101704;10170401;coarse ware;101704/01/05;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101704;10170401;coarse ware;101704/01/09;Rim fragment;;;;14;TRUE;;;;1;
MC13;MC13_site_34;101704;10170402;coarse ware;101704/02/01;Rim fragment;Lid;;;24;FALSE;;As MC'12 101123/02/01;;1;
MC13;MC13_site_34;101704;10170402;coarse ware;101704/02/02;Rim fragment;Lid;;;20;FALSE;;;;1;
MC13;MC13_site_34;101704;10170402;coarse ware;101704/02/03;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101705;10170501;coarse ware;101705/01/02;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101705;10170502;coarse ware;101705/02/01;Rim fragment;Jar;;;17;TRUE;;Possibly traces of overfiring;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/08;Rim fragment;Lid;;;20;FALSE;;;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/10;Rim fragment;Jar;;;18;TRUE;;;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/06;Rim fragment;Basin;;;29;TRUE;;;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/03;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101706;10170601;coarse ware;101706/01/05;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101706;10170602;coarse ware;101706/02/06;Rim fragment;Jar;;;28;TRUE;;;;1;
MC13;MC13_site_34;101706;10170602;coarse ware;101706/02/01;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101706;10170602;coarse ware;101706/02/02;Rim fragment;;;;18;TRUE;;;;1;
MC13;MC13_site_34;101707;10170701;coarse ware;101707/01/02;Rim fragment;Basin;;;;FALSE;;As Tol 2012, Pl.V-XIX.55;;1;
MC13;MC13_site_34;101707;10170701;coarse ware;101707/01/01;Rim fragment;;;;19;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/08;Complete profile;Loom weight;;;4,6;FALSE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/10;Rim fragment;Lid;;;22;TRUE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/14;Rim fragment;Jar;;;12;FALSE;;As MC'12 102180/03/01;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/04;Rim fragment;Bowl;;;10;TRUE;;;;1;
MC13;MC13_site_34;101707;10170702;coarse ware;101707/02/09;Rim fragment;Basin;;;26;TRUE;;;;1;
MC13;MC13_site_34;101708;10170801;coarse ware;101708/01/02;Rim fragment;Lid;;;28;TRUE;;;;1;
MC13;MC13_site_34;101708;10170801;coarse ware;101708/01/01;Rim fragment;Basin;;;42;TRUE;;;;1;
MC13;MC13_site_34;101708;10170802;coarse ware;101708/02/01A+B;Body fragment;;;;;TRUE;;Unknown shape;;1;
MC13;MC13_site_34;101709;10170901;coarse ware;101709/01/01;Rim fragment;Lid;;;37;TRUE;red augite;;;1;
MC13;MC13_site_34;101709;10170901;coarse ware;101709/01/02;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101709;10170902;coarse ware;101709/02/01;Rim fragment;;;;15;FALSE;;;;1;
MC13;MC13_site_34;101711;10171102;coarse ware;101711/02/02;Rim fragment;;;;20;FALSE;;;;1;
MC13;MC13_site_34;101712;10171201;coarse ware;101712/01/01;Rim fragment;Jug;;;15;TRUE;;;;1;
MC13;MC13_site_34;101712;10171202;coarse ware;101712/02/05;Rim fragment;Lid;;;20;FALSE;;;;1;
MC13;MC13_site_34;101712;10171202;coarse ware;101712/02/02;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101712;10171202;coarse ware;101712/02/06;Rim fragment;;;;;FALSE;;;;1;
MC13;MC13_site_34;101713;10171301;coarse ware;101713/01/01;Rim fragment;Lid;;;28;FALSE;;As MC'101061/01/05;;1;
MC13;MC13_site_34;101713;10171302;coarse ware;101713/02/05;Rim fragment;Bowl;;;20;TRUE;;;;1;
MC13;MC13_site_34;101714;10171401;coarse ware;101714/01/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101714;10171402;coarse ware;101714/02/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101715;10171501;coarse ware;101715/01/01;Rim fragment;Basin;;;50;TRUE;;;;1;
MC13;MC13_site_34;101715;10171502;coarse ware;101715/02/02;;Loom weight;;;;FALSE;;Either trapezoidal or pyramidical;;1;
MC13;MC13_site_34;101715;10171502;coarse ware;101715/02/03;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101716;10171601;coarse ware;101716/01/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101722;10172201;coarse ware;101722/01/03;Rim fragment;Jar;;;;FALSE;;As MC'12 101069/03/27;;1;
MC13;MC13_site_34;101722;10172201;coarse ware;101722/01/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC13;MC13_site_34;101723;10172301;coarse ware;101723/01/02;Handle fragment;Amphora;;;;FALSE;black sand;;;1;
MC13;MC13_site_34;101693;10169301;black glazed;101693/01/02;Rim fragment;;;;;TRUE;;;;1;
MC13;MC13_site_34;101696;10169602;black glazed;101696/02/05;Rim fragment;Jug;;;9;TRUE;;;;1;
MC13;MC13_site_34;101698;10169802;black glazed;101698/02/02;Rim fragment;Bowl;;;15;FALSE;;;;1;
MC13;MC13_site_34;101703;10170303;black glazed;101703/03/11;Rim fragment;Bowl;;;;FALSE;;;;1;
MC13;MC13_site_34;101712;10171202;black glazed;101712/02/04;Rim fragment;;;;10;TRUE;;;;1;
MC13;MC13_site_35;101557;10155701;coarse ware;101557/01/01;Flange fragment;Baking cover;Olcese Tegame type 2;;28;FALSE;;;;1;
MC13;MC13_site_35;101559;10155902;coarse ware;101559/02/01;Rim fragment;Pan;Olcese Tegame type 1;;17;FALSE;;;;1;
